postTitle,profileId,profileName,text,date,Social Media,Cash,CPF Medisave,Income Tax Rebate,CPF RA -SA,NS Credits,CDC Vouchers,U-Save Rebates,S&CC Rebates,Education/Training,Retrenchment,General 
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",pfbid0RTDv84e4tEJFwtoFDKTT2tERssJSDSiqrjn3M5Aucs4CmxTyhtRz6uyGF8aTHMNnl,Alvin WG,Rather hold my own cash than lock it up…!!! 🤪,16/2/2024 18:29,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",pfbid02pK2uLTryhSxUc27FY8R9JG9sCi9U3DqZKKyH8Kd4RQn9MzPdNFQVqkuVqq2z1UL3l,Simon Says,Toto big draw coming,16/2/2024 23:37,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",pfbid02YCjwSe73VjZGjRrLwTDBWYaK7zHBdeKHgkU6xYdK1J2KijaRc69NUvRG5u8BCgetl,Sun Robinson,It’s a mechanism to lock up more of people’s money,16/2/2024 18:17,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",pfbid027aARYJn3evmGMCXDD92x38wZFZarCNSuosB9nGBTk2tGBkXbnzfKgY5JCrvRbC3Fl,Lukas Godfrey,Hooray for PAP supporters!,17/2/2024 1:50,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",pfbid0NQCCbYDPzf8jcCmharJXpdxCgXZac6c6PxymsNKE9sMEJpkNchqhtzibh4VVHDs9l,Tay Benghuat,"Even though this system is not 100% fair........

But I still think this system can benefits more than 80% to S g............ 

Well done P A P ...........

Some of my friends said I am pro PAP......lol

No 100% perfect government in this world! !!!!!

I support 70%PAP.  30%opposition. 
有国才有家!!!
珍惜和平相处!!!! 
千万别因小失大!!!!!

Vote wisely.. .....
-Vote for opposition who can contribute, improve sg. Don't opposed  for the sake of opposed. 
-Don't over flooded your sympathy and empathy to opposition. You may change government accidentally  without your notice ............
-Don't be the ignorant and cursed  by your descendants .. ........
-Don't be a fool influenced by the haters.....
👏👏👏🥳🥳🥳",17/2/2024 10:16,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",pfbid0mm47fqTRM6bFgoUHFzkMpZraFEXNAEaqo8DZ84c99WF8y73rkNvhPKD8MtmPFNuml,Brian Tan,Good luck to the next generation of singaporeans in serving their hdb loan and at the same time making sure they meet the ever increasing minimum amount in their cpf.,16/2/2024 23:03,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",pfbid02fhWJxE4jVmzqYFYhH5MKK4uJHqhpshD12mCdSaJ5obHLeT74k4VXjF37jPMwd7oXl,Jesslyn Neo,HUAT AH!!!,16/2/2024 20:48,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",pfbid02FKEd4utQwwXVzMGFiqeNBJZq8X1uzVyjuajraQRYcpzWowR4QrTxQcPc6Qd1KyoGl,Benny Chua,😂😂😂😂,16/2/2024 18:51,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",pfbid0276eD5EaqhjRKsrqZyPdMNYbqXEcLc9Rs7XyokZwrs4JASqBoEaN2My34yeehkY34l,Seng Lau,"Bullshit
They just want to lock up more money for the hole Temasek made",17/2/2024 19:23,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",pfbid02E3QiHugmNajy5mKskdL8v3utCdQnkk6S8SkZoVksqVnMjvtYPBL8zsHq34ms9DVjl,Nazlim Nazaree,Only Foreign Talents and workers will benefit from CPF especially the Malaysians.,17/2/2024 11:01,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",pfbid02YhnqGYs6Sbmkozk3swHg1bHYpnVXWkp3CqqFfUgkdheDg72ojLnf95SchW5141p3l,Dave Travolta,No life in Singapore seriously,16/2/2024 19:21,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",pfbid0yCixySyq3ri9coFhfi94tZHgydWdDhSkh6FvbELAXAcMMZAsz83WuWi5Jp7jtCdDl,Andrew Koh,Work till die will be our work policy.,16/2/2024 18:53,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",pfbid0213RTyTMe4xuXQcB4WbDXnuBf1mDBtivFmhiNpw5ykq7jAn19rJD9FdGqFg6C4gTgl,Shaik Kadermaricar,Payandpaypayandpaypayandpay,16/2/2024 20:45,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",pfbid0wj6zHnud3ki3PF2mk9wBN6N2HZSYUde5GT4jVSfpsboVFfjAeXqDoLVpngZPc8pLl,Ix T,"Based in this logic, raise to 1mil then even more payout. Why don't do that? Sincerely tell the public how many Singaporean citizens can achieve that 400k in their RA according to your calculation",17/2/2024 0:23,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",pfbid02GPp7R3MGuSoi13SS8nHFQgdm3qGC7qMNXUahKEhzfwfwJemL3UNoqoFaGfQuCb1sl,KC Seah,"None of my issue;;; Thank you very much, Mothership Sg🙏🙏",16/2/2024 17:24,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",pfbid027GacugGLBms7WtP7CTiRUQSWrWpxG82V166RfndpfidZNnCr7sRCTnVw5yHyiaz8l,Kelly Lee,"S$426,000 is a small sum. How to use for retirement?  Lol 🤣",16/2/2024 19:13,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",pfbid0213RTyTMe4xuXQcB4WbDXnuBf1mDBtivFmhiNpw5ykq7jAn19rJD9FdGqFg6C4gTgl,Shaik Kadermaricar,,16/2/2024 20:44,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",pfbid02wJkP294ckZb57j8gXRD1Uo6CKrGY1GLRwkrDiBWKQWBXtZFnAXedccZ5gvk9LHMxl,Imam Samudera,https://filomena-364936-masepo.oii.my.id/AZJ4ZnmEKSJsvBa,16/2/2024 20:19,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",pfbid02n8TZELV5sp4KnzvRneCgDdPQpF6BF8D4ZXU2wxhkaedXRN96qA5iPET3eh7A8CPQl,James Maximus,Goal post shifted again!!! A huge jump to lock our cpf money.,16/2/2024 17:25,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",pfbid035zCykSPeY3JLLSxtBcivb3n64b8PZWtMKJjWZVkrnHgaYcchKh8ciF1uRRFraCTjl,Ja Lee,I not Stupid  ..,16/2/2024 17:53,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",pfbid0cuL8Pipg94LZN5kXeS7GgqUVjY4XPBFvYxq696N3hDK6FVYaVoRsrtEw1s3qwJ7Yl,志伟,Ai seh .....,16/2/2024 17:29,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",pfbid032TYiNe1zmecA6HP843zMHrWbwJYaqNFgp5QjxG1mz4SYL26rrU7qKE5RBTHz3KV8l,峻陈,"Fk la. Want to keep people money just say. They the gov, want say what, nobody can do anything.",16/2/2024 20:12,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",pfbid0213RTyTMe4xuXQcB4WbDXnuBf1mDBtivFmhiNpw5ykq7jAn19rJD9FdGqFg6C4gTgl,Shaik Kadermaricar,Election budget,16/2/2024 20:43,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",pfbid02wJkP294ckZb57j8gXRD1Uo6CKrGY1GLRwkrDiBWKQWBXtZFnAXedccZ5gvk9LHMxl,Imam Samudera,JM Ron filomena-364936-masepo.oii.my.id/AZJ4ZnmEKSJsvBa,16/2/2024 20:21,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",pfbid029y5WU6oNYB9EM4ZG1gUwtHF8Kwq8CjrosaS566yrxH53EFfCvhYYxjWiVY9x9BvZl,Nom Gn,"JM Ron will soon reach this amount n more in future, look at price of hdb flat now",16/2/2024 17:41,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",pfbid0y5dF6GvUi4157LSTBFNf6MnfTponkVLz7LgxkeWmvzmZ3EG7kXFVyqm2jrHkkUuyl,Claudine,Jack Tan they have been laughing for years. One FT told me that she could withdraw all her CPF equivalent fund in Malaysia when she hits 50 while I suck thumbs. 😡,17/2/2024 12:15,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",6.16E+13,Zen,"ۦۦ ۦۦ ۦۦ lol and don’t talk about tax payer money la, as if you pay a lot of tax. The aid you got every year already surpass the tax and gst you paid , loser",17/2/2024 12:16,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",6.16E+13,Zen,"ۦۦ ۦۦ ۦۦ yes they don’t make ppl rich, ppl make themselves rich,  the problem with you is to think gov make you rich. Vote LJ WP in and you will still poor la, I can guarantee, nothing to do with WP, they are not wrong, just because you are such a loser in life",17/2/2024 12:15,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",6.16E+13,Zen,"ۦۦ ۦۦ ۦۦ my success in life and wealth is on me, not due to PAP, gov is just running the country, they don’t give me money. Vote LJ PAP donkey out and vote LJ WP donkey in as you want, but don’t expect a lot of changes in gov policy, if you can’t make it today, you can’t make it after changing gov, as simple as that.,",17/2/2024 11:38,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",6.16E+13,Zen,"ۦۦ ۦۦ ۦۦ exactly LJ PAP are not god, most of us do it on our own, build the wealth our own, and LJ WP is not god as well, you think they can overturn loser life? Hehe.  Don’t get me wrong, I’m fine with whoever to be gov, LMW can be PM also, I’ll thrive in any SG gov, but your thinking that gov will save your miserable life make you a top loser lo   .",17/2/2024 11:33,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",6.16E+13,Zen,"ۦۦ ۦۦ ۦۦ yeah, if they can’t make it work today, after VTO they also can’t make it one la, at the end still kpkb. Loser will be loser doesn’t matter who be gov, the fact they think that after change gov their life will be great proved that they are just subpar. Now imagine gov change next year, have you already think what you can do to earn more money than PAP time? I have an idea already and prepare for the change to capitalise it, but I guess those shout VTO will just wait durian to fall from sky, hehe. L",17/2/2024 1:33,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",6.16E+13,Zen,"Willie Chang hehe, I seriously hope this day will come. I want to see those keep shouting VTO kpkb again 🤣",16/2/2024 21:43,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",pfbid02YhnqGYs6Sbmkozk3swHg1bHYpnVXWkp3CqqFfUgkdheDg72ojLnf95SchW5141p3l,Dave Travolta,Simon Says 🙏,16/2/2024 23:54,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",pfbid02wJkP294ckZb57j8gXRD1Uo6CKrGY1GLRwkrDiBWKQWBXtZFnAXedccZ5gvk9LHMxl,Imam Samudera,Alvin Leong filomena-364936-masepo.oii.my.id/AZJ4ZnmEKSJsvBa,16/2/2024 20:20,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",pfbid02UnXNDZczfTJhWka249PtnQ4irgWMH1Evu5qKLVrnAMg4XUGCP7Gy3DB5osPhbD54l,Shawn Dan,Alvin Leong yes. This s a canary in a coal mine,16/2/2024 18:27,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",pfbid0MZvVPxd1f7DZPSMeV9SctCVSV9KDrerBwRSkRKdKUVNHjX67zqXTYiQPoLmGArEol,Winson Poon Kum Onn,Ante Plp same goes to the NEW CITIZENS,16/2/2024 23:31,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",pfbid02wJkP294ckZb57j8gXRD1Uo6CKrGY1GLRwkrDiBWKQWBXtZFnAXedccZ5gvk9LHMxl,Imam Samudera,John St filomena-364936-masepo.oii.my.id/AZJ4ZnmEKSJsvBa,16/2/2024 20:21,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",pfbid02n8TZELV5sp4KnzvRneCgDdPQpF6BF8D4ZXU2wxhkaedXRN96qA5iPET3eh7A8CPQl,James Maximus,Shawn Dan oh ok… lets wait for the estimate payout forecast.,16/2/2024 18:32,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",pfbid02UnXNDZczfTJhWka249PtnQ4irgWMH1Evu5qKLVrnAMg4XUGCP7Gy3DB5osPhbD54l,Shawn Dan,James Maximus I think...not locked. ERS for volunteers.  Anything above FRS can be withdrawn after 55,16/2/2024 18:29,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",pfbid0Q2zGsTKmpVixmB5e27Y9rq4yGJfvJjy5H5VRzPtwXAfmFovCMiq3jnpxXfH4qxwRl,Xander Chong,"James Maximus Don’t jump the gun. This is for enhanced, not basic sum or full",16/2/2024 18:26,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",pfbid02T1sFpHowqZD1qfWA2fyq6eiWgpmcNs6BoyQhTB4xGvW6CFE9pkLNUQfgEPabxV4El,Vincent Ong,"Alvin Lim SA we can withdraw anytime still earning higher interest. We have flexibility…. With the change, either you put in RA/Cpf life or OA earning lesser interest.",16/2/2024 17:41,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",pfbid02n8TZELV5sp4KnzvRneCgDdPQpF6BF8D4ZXU2wxhkaedXRN96qA5iPET3eh7A8CPQl,James Maximus,"Alvin Lim oh ok. Lets see hows the payout going to be.  Unless its superbly attractive, else i will not lock jn my Sgd400k.",16/2/2024 17:30,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",pfbid02s8dWn4TNPokWCpUp9Hcpn3tQ3fki9MLFxv95hdBPBDwt3jyMXHU9AaqPGbMFUpBVl,Alvin Lim,James Maximus it’s voluntary.,16/2/2024 17:28,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",pfbid0DY9DApKL12BjFY167xAHaonJErU8WmwzKhLbXM79zXTFdHUUVSvXPnYysrW7mBFil,Abg Basharahil Aim,James Maximus Wel they don't dare to declare how much left because if they declare they are doom unless many opposition is voted into parliament,16/2/2024 17:28,Facebook,0,0,0,1,0,0,0,0,0,0,0
"The higher ceiling allows more members aged 55 and above to fully commit their accumulated CPF savings to receive higher monthly payouts, so those who wish to save more for retirement can do so.",pfbid02tFcL7QtAwCHtaZHTs7u2tGMBt6PojqDLcSXiEbB19Waz3BSN5PFdixm2nEzMbobKl,Steven Wong,CongQin Lin so that Nunez can't score.,16/2/2024 21:17,Facebook,0,0,0,1,0,0,0,0,0,0,0
